,cena,czynsz,forma_wlasnosci,liczba_pieter,liczba_pokoi,material_budynku,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rynek,stan_wykonczenia,wiek
1215,223020.0,350.0,pelna_wlasnosc,10,2,beton,miejskie,plastikowe,1.0,41.3,blok,pierwotny,do_wykonczenia,0
1216,256361.0,350.0,pelna_wlasnosc,10,3,beton,miejskie,plastikowe,1.0,48.37,blok,pierwotny,do_wykonczenia,0
1217,288108.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,0.0,38.16,apartamentowiec,pierwotny,do_wykonczenia,0
1218,406416.0,350.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,0.0,53.83,apartamentowiec,pierwotny,do_wykonczenia,0
1219,319839.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,1.0,46.02,apartamentowiec,pierwotny,do_wykonczenia,0
1220,305473.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,0.0,40.46,apartamentowiec,pierwotny,do_wykonczenia,0
1221,269004.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,46.38,apartamentowiec,pierwotny,do_wykonczenia,1
1222,297244.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,0.0,39.37,apartamentowiec,pierwotny,do_wykonczenia,0
1223,292194.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,5.0,46.38,apartamentowiec,pierwotny,do_wykonczenia,0
1224,284105.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,51.19,apartamentowiec,pierwotny,do_wykonczenia,0
1225,407392.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,70.24,apartamentowiec,pierwotny,do_wykonczenia,1
1226,289408.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,4.0,45.22,apartamentowiec,pierwotny,do_wykonczenia,1
1227,286151.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,46.91,apartamentowiec,pierwotny,do_wykonczenia,1
1228,550000.0,350.0,pelna_wlasnosc,4,5,cegla,miejskie,plastikowe,1.0,135.0,kamienica,wtorny,do_zamieszkania,39
1229,301600.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,6.0,52.0,apartamentowiec,pierwotny,do_wykonczenia,0
1230,292784.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,6.0,50.48,apartamentowiec,pierwotny,do_wykonczenia,0
1231,622160.0,350.0,pelna_wlasnosc,5,5,pustak,miejskie,plastikowe,0.0,111.1,apartamentowiec,pierwotny,do_wykonczenia,1
1232,243788.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,6.0,41.32,apartamentowiec,pierwotny,do_wykonczenia,0
1233,289224.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,51.19,apartamentowiec,pierwotny,do_wykonczenia,0
1234,540000.0,350.0,pelna_wlasnosc,4,7,inne,miejskie,drewniane,1.0,135.0,blok,wtorny,do_remontu,39
1235,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1236,259782.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,1.0,44.79,apartamentowiec,pierwotny,do_wykonczenia,0
1237,297381.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,6.0,40.46,apartamentowiec,pierwotny,do_wykonczenia,0
1238,415000.0,350.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,8.0,57.33,apartamentowiec,pierwotny,do_wykonczenia,0
1239,258000.0,350.0,pelna_wlasnosc,13,3,beton,miejskie,plastikowe,11.0,59.0,blok,wtorny,do_zamieszkania,49
1240,342849.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,0.0,46.02,apartamentowiec,pierwotny,do_wykonczenia,0
1241,265000.0,470.0,pelna_wlasnosc,4,2,cegla,elektryczne,drewniane,0.0,51.0,kamienica,wtorny,do_zamieszkania,109
1242,650000.0,350.0,pelna_wlasnosc,1,3,pustak,inne,plastikowe,1.0,105.0,apartamentowiec,pierwotny,do_wykonczenia,0
1243,257040.0,350.0,pelna_wlasnosc,3,2,beton,miejskie,plastikowe,0.0,53.55,blok,wtorny,do_zamieszkania,39
1244,139999.0,350.0,pelna_wlasnosc,3,3,cegla,inne,plastikowe,2.0,47.0,kamienica,wtorny,do_zamieszkania,39
1245,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1246,295000.0,350.0,pelna_wlasnosc,2,2,beton,miejskie,plastikowe,2.0,40.0,blok,wtorny,do_zamieszkania,39
1247,337500.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,1.0,62.6,apartamentowiec,pierwotny,do_wykonczenia,0
1248,1150000.0,725.0,pelna_wlasnosc,4,4,cegla,miejskie,plastikowe,4.0,127.0,apartamentowiec,wtorny,do_zamieszkania,11
1249,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1250,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1251,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1252,277500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,51.42,apartamentowiec,pierwotny,do_wykonczenia,0
1253,129000.0,300.0,pelna_wlasnosc,1,2,cegla,elektryczne,drewniane,1.0,52.0,kamienica,wtorny,do_remontu,64
1254,259000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
1255,573760.0,350.0,pelna_wlasnosc,2,4,pustak,miejskie,plastikowe,0.0,89.0,apartamentowiec,pierwotny,do_wykonczenia,0
1256,295000.0,300.0,pelna_wlasnosc,2,2,pustak,miejskie,plastikowe,2.0,43.0,apartamentowiec,wtorny,do_zamieszkania,7
1257,275000.0,450.0,pelna_wlasnosc,3,2,beton,miejskie,plastikowe,0.0,52.0,blok,wtorny,do_zamieszkania,46
1258,655000.0,350.0,pelna_wlasnosc,12,3,pustak,miejskie,plastikowe,2.0,81.0,apartamentowiec,wtorny,do_zamieszkania,4
1259,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1260,246000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,40.0,apartamentowiec,pierwotny,do_wykonczenia,0
1261,222900.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,3.0,35.0,blok,wtorny,do_zamieszkania,39
1262,499500.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,3.0,91.0,apartamentowiec,pierwotny,do_wykonczenia,0
1263,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1264,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1265,780000.0,350.0,pelna_wlasnosc,16,5,pustak,miejskie,plastikowe,11.0,104.0,apartamentowiec,pierwotny,do_wykonczenia,0
1266,540000.0,350.0,pelna_wlasnosc,4,7,inne,miejskie,drewniane,1.0,135.0,blok,wtorny,do_remontu,39
1267,246000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,40.0,apartamentowiec,pierwotny,do_wykonczenia,0
1268,240000.0,350.0,spoldzielcze_wl._z_kw,4,4,beton,miejskie,plastikowe,1.0,60.0,blok,wtorny,do_wykonczenia,43
1269,789000.0,350.0,pelna_wlasnosc,4,5,cegla,gazowe,plastikowe,1.0,150.0,kamienica,wtorny,do_zamieszkania,118
1270,700000.0,1180.0,pelna_wlasnosc,4,4,cegla,miejskie,plastikowe,2.0,197.0,kamienica,wtorny,do_remontu,39
1271,649000.0,1000.0,pelna_wlasnosc,4,4,cegla,miejskie,plastikowe,2.0,142.0,kamienica,wtorny,do_zamieszkania,114
1272,299000.0,190.0,pelna_wlasnosc,3,4,cegla,miejskie,plastikowe,0.0,71.0,blok,wtorny,do_remontu,39
1273,284550.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,3.0,56.91,apartamentowiec,pierwotny,do_wykonczenia,0
1274,264069.0,350.0,pelna_wlasnosc,2,2,pustak,miejskie,plastikowe,2.0,45.14,blok,pierwotny,do_wykonczenia,0
1275,525028.0,350.0,pelna_wlasnosc,2,4,pustak,miejskie,plastikowe,1.0,88.24,blok,pierwotny,do_wykonczenia,0
1276,377430.0,350.0,pelna_wlasnosc,2,4,pustak,miejskie,plastikowe,0.0,65.64,blok,pierwotny,do_wykonczenia,0
1277,176180.0,350.0,pelna_wlasnosc,5,1,inne,miejskie,plastikowe,0.0,30.64,apartamentowiec,pierwotny,do_wykonczenia,0
1278,333000.0,490.0,pelna_wlasnosc,4,3,cegla,miejskie,plastikowe,3.0,74.26,kamienica,wtorny,do_remontu,126
1279,165000.0,150.0,pelna_wlasnosc,3,2,cegla,elektryczne,plastikowe,2.0,35.0,kamienica,wtorny,do_remontu,83
1280,328438.0,350.0,pelna_wlasnosc,5,3,inne,miejskie,plastikowe,3.0,52.55,apartamentowiec,pierwotny,do_wykonczenia,0
1281,445000.0,350.0,pelna_wlasnosc,7,2,beton,miejskie,plastikowe,5.0,90.0,blok,wtorny,do_zamieszkania,39
1282,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1283,346042.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,47.73,apartamentowiec,pierwotny,do_wykonczenia,-1
1284,222360.0,350.0,pelna_wlasnosc,10,1,pustak,miejskie,plastikowe,5.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
1285,443450.0,350.0,pelna_wlasnosc,10,4,pustak,miejskie,plastikowe,10.0,70.0,apartamentowiec,pierwotny,do_wykonczenia,0
1286,660000.0,1050.0,pelna_wlasnosc,2,4,inne,miejskie,plastikowe,0.0,96.3,apartamentowiec,wtorny,do_zamieszkania,39
1287,280350.0,350.0,pelna_wlasnosc,4,2,inne,miejskie,plastikowe,3.0,45.0,apartamentowiec,pierwotny,do_wykonczenia,0
1288,540000.0,350.0,pelna_wlasnosc,4,7,inne,miejskie,drewniane,1.0,135.0,blok,wtorny,do_remontu,39
1289,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1290,780000.0,350.0,pelna_wlasnosc,16,5,pustak,miejskie,plastikowe,11.0,104.0,apartamentowiec,pierwotny,do_wykonczenia,0
1291,234368.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,36.62,apartamentowiec,pierwotny,do_wykonczenia,0
1292,237504.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,37.11,apartamentowiec,pierwotny,do_wykonczenia,0
1293,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1294,231680.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,36.2,apartamentowiec,pierwotny,do_wykonczenia,0
1295,499500.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,3.0,91.0,apartamentowiec,pierwotny,do_wykonczenia,0
1296,287274.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,7.0,49.53,apartamentowiec,pierwotny,do_wykonczenia,0
1297,294640.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,7.0,50.8,apartamentowiec,pierwotny,do_wykonczenia,0
1298,252160.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,39.4,apartamentowiec,pierwotny,do_wykonczenia,0
1299,258448.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,7.0,44.56,apartamentowiec,pierwotny,do_wykonczenia,0
1300,344512.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,7.0,53.83,apartamentowiec,pierwotny,do_wykonczenia,0
1301,248128.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,38.77,apartamentowiec,pierwotny,do_wykonczenia,0
1302,303514.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,7.0,52.33,apartamentowiec,pierwotny,do_wykonczenia,0
1303,191000.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,1.0,30.3,apartamentowiec,pierwotny,do_wykonczenia,1
1304,243788.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,41.32,apartamentowiec,pierwotny,do_wykonczenia,0
1305,460000.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,0.0,69.49,apartamentowiec,pierwotny,do_wykonczenia,1
1306,560000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,2.0,82.28,apartamentowiec,pierwotny,do_wykonczenia,1
1307,966000.0,350.0,pelna_wlasnosc,4,5,pustak,miejskie,plastikowe,3.0,136.49,apartamentowiec,pierwotny,do_wykonczenia,1
1308,229952.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,7.0,35.93,apartamentowiec,pierwotny,do_wykonczenia,0
1309,392148.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,2.0,59.87,apartamentowiec,pierwotny,do_wykonczenia,0
1310,251444.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,34.21,apartamentowiec,pierwotny,do_wykonczenia,0
1311,270301.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,39.46,apartamentowiec,pierwotny,do_wykonczenia,0
1312,333121.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,52.46,apartamentowiec,pierwotny,do_wykonczenia,0
1313,275698.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,37.51,apartamentowiec,pierwotny,do_wykonczenia,0
1314,250573.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,36.58,apartamentowiec,pierwotny,do_wykonczenia,0
1315,257354.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,37.57,apartamentowiec,pierwotny,do_wykonczenia,0
1316,268863.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,36.58,apartamentowiec,pierwotny,do_wykonczenia,0
1317,222900.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,3.0,35.0,blok,wtorny,do_zamieszkania,39
1318,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1319,279000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,4.0,45.1,apartamentowiec,pierwotny,do_wykonczenia,0
1320,219000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,33.0,apartamentowiec,pierwotny,do_wykonczenia,0
1321,299000.0,350.0,pelna_wlasnosc,4,3,cegla,gazowe,plastikowe,0.0,64.1,szeregowiec,wtorny,do_zamieszkania,39
1322,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1323,280000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,45.1,apartamentowiec,pierwotny,do_wykonczenia,0
1324,300000.0,350.0,pelna_wlasnosc,3,2,pustak,gazowe,plastikowe,2.0,56.0,apartamentowiec,wtorny,do_zamieszkania,8
1325,222360.0,350.0,pelna_wlasnosc,10,1,pustak,miejskie,plastikowe,5.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
1326,259000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
1327,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1328,280350.0,350.0,pelna_wlasnosc,4,2,inne,miejskie,plastikowe,3.0,45.0,apartamentowiec,wtorny,do_zamieszkania,39
1329,222360.0,350.0,pelna_wlasnosc,10,1,pustak,miejskie,plastikowe,5.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
1330,350000.0,350.0,pelna_wlasnosc,2,3,cegla,gazowe,plastikowe,0.0,60.2,apartamentowiec,wtorny,do_wykonczenia,0
1331,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1332,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1333,247352.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,5.0,50.48,apartamentowiec,pierwotny,do_wykonczenia,0
1334,280350.0,350.0,pelna_wlasnosc,4,2,inne,miejskie,plastikowe,3.0,45.0,apartamentowiec,wtorny,do_zamieszkania,39
1335,780000.0,350.0,pelna_wlasnosc,16,5,pustak,miejskie,plastikowe,11.0,104.0,apartamentowiec,pierwotny,do_wykonczenia,0
1336,540000.0,350.0,pelna_wlasnosc,4,7,inne,miejskie,drewniane,1.0,135.0,blok,wtorny,do_remontu,39
1337,280350.0,350.0,pelna_wlasnosc,4,2,inne,miejskie,plastikowe,3.0,45.0,apartamentowiec,wtorny,do_zamieszkania,39
1338,699000.0,600.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
1339,222360.0,350.0,pelna_wlasnosc,10,1,pustak,miejskie,plastikowe,5.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
1340,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1341,780000.0,350.0,pelna_wlasnosc,16,5,pustak,miejskie,plastikowe,11.0,104.0,apartamentowiec,pierwotny,do_wykonczenia,0
1342,399000.0,350.0,pelna_wlasnosc,2,3,cegla,gazowe,drewniane,1.0,71.0,szeregowiec,wtorny,do_zamieszkania,6
1343,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1344,259000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
1345,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1346,279000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,4.0,45.1,apartamentowiec,pierwotny,do_wykonczenia,0
1347,246000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,40.0,apartamentowiec,pierwotny,do_wykonczenia,0
1348,222900.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,3.0,35.0,blok,wtorny,do_zamieszkania,39
1349,312566.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,8.0,45.63,apartamentowiec,pierwotny,do_wykonczenia,0
1350,243484.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,3.0,32.7,apartamentowiec,pierwotny,do_wykonczenia,0
1351,277668.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,51.42,apartamentowiec,pierwotny,do_wykonczenia,0
1352,277174.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,4.0,49.56,apartamentowiec,pierwotny,do_wykonczenia,0
1353,341640.0,350.0,pelna_wlasnosc,6,3,pustak,miejskie,plastikowe,2.0,47.45,apartamentowiec,pierwotny,do_wykonczenia,0
1354,245691.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,5.0,37.51,apartamentowiec,pierwotny,do_wykonczenia,0
1355,610000.0,350.0,pelna_wlasnosc,1,4,pustak,inne,plastikowe,0.0,98.0,apartamentowiec,pierwotny,do_zamieszkania,2
1356,431000.0,350.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,1.0,69.59,apartamentowiec,pierwotny,do_zamieszkania,2
1357,315990.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,61.12,apartamentowiec,pierwotny,do_wykonczenia,0
1358,343875.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,52.5,apartamentowiec,pierwotny,do_wykonczenia,0
1359,359530.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,2.0,54.89,apartamentowiec,pierwotny,do_wykonczenia,0
1360,263451.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,38.46,apartamentowiec,pierwotny,do_wykonczenia,0
1361,262218.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,38.28,apartamentowiec,pierwotny,do_wykonczenia,0
1362,340534.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,51.99,apartamentowiec,pierwotny,do_wykonczenia,0
1363,251664.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,34.24,apartamentowiec,pierwotny,do_wykonczenia,0
1364,590000.0,350.0,pelna_wlasnosc,10,5,beton,inne,plastikowe,0.0,128.0,blok,wtorny,do_zamieszkania,39
1365,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1366,246000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,40.0,apartamentowiec,pierwotny,do_wykonczenia,0
1367,239000.0,350.0,spoldzielcze_wlasnosciowe,4,4,beton,miejskie,plastikowe,1.0,59.4,blok,wtorny,do_remontu,39
1368,448000.0,350.0,pelna_wlasnosc,15,3,beton,inne,plastikowe,8.0,60.0,blok,wtorny,do_zamieszkania,39
1369,222900.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,3.0,35.0,blok,wtorny,do_zamieszkania,39
1370,308000.0,350.0,pelna_wlasnosc,11,2,beton,miejskie,plastikowe,1.0,54.0,blok,wtorny,do_zamieszkania,39
1371,202000.0,420.0,pelna_wlasnosc,13,2,beton,miejskie,plastikowe,11.0,38.5,blok,wtorny,do_remontu,39
1372,246000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,40.0,apartamentowiec,pierwotny,do_wykonczenia,0
1373,280350.0,350.0,pelna_wlasnosc,4,2,inne,miejskie,plastikowe,3.0,45.0,apartamentowiec,wtorny,do_zamieszkania,39
1374,259000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
1375,279000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,4.0,45.1,apartamentowiec,pierwotny,do_wykonczenia,0
1376,222360.0,350.0,pelna_wlasnosc,10,1,pustak,miejskie,plastikowe,5.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
1377,283000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
1378,280000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,45.1,apartamentowiec,pierwotny,do_wykonczenia,0
1379,540000.0,350.0,pelna_wlasnosc,4,7,inne,miejskie,drewniane,1.0,135.0,blok,wtorny,do_remontu,39
1380,229000.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,0.0,35.0,apartamentowiec,wtorny,do_zamieszkania,1
1381,419000.0,350.0,pelna_wlasnosc,2,3,pustak,gazowe,plastikowe,2.0,59.0,blok,wtorny,do_zamieszkania,6
1382,354000.0,350.0,pelna_wlasnosc,10,4,pustak,miejskie,plastikowe,10.0,59.0,apartamentowiec,pierwotny,do_wykonczenia,0
1383,365000.0,350.0,spoldzielcze_wl._z_kw,3,3,beton,miejskie,plastikowe,2.0,58.65,blok,wtorny,do_zamieszkania,39
1384,258500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,46.61,apartamentowiec,pierwotny,do_wykonczenia,0
1385,394200.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,0.0,72.0,apartamentowiec,pierwotny,do_wykonczenia,0
1386,277500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,51.5,apartamentowiec,pierwotny,do_wykonczenia,0
1387,499500.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,3.0,91.0,apartamentowiec,pierwotny,do_wykonczenia,0
1388,250047.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,34.02,apartamentowiec,pierwotny,do_wykonczenia,0
1389,188307.0,350.0,pelna_wlasnosc,5,1,pustak,miejskie,plastikowe,3.0,25.62,apartamentowiec,pierwotny,do_wykonczenia,0
1390,780000.0,350.0,pelna_wlasnosc,16,5,pustak,miejskie,plastikowe,11.0,104.0,apartamentowiec,pierwotny,do_wykonczenia,0
1391,381545.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,3.0,55.7,apartamentowiec,pierwotny,do_wykonczenia,0
1392,344202.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,3.0,52.55,apartamentowiec,pierwotny,do_wykonczenia,0
1393,343810.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,3.0,52.49,apartamentowiec,pierwotny,do_wykonczenia,0
1394,222360.0,350.0,pelna_wlasnosc,10,1,pustak,miejskie,plastikowe,5.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
1395,333121.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,3.0,52.46,apartamentowiec,pierwotny,do_wykonczenia,0
1396,290000.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,0.0,43.57,apartamentowiec,pierwotny,do_wykonczenia,1
1397,268863.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,36.58,apartamentowiec,pierwotny,do_wykonczenia,0
1398,339000.0,350.0,pelna_wlasnosc,3,3,cegla,inne,plastikowe,3.0,73.0,apartamentowiec,wtorny,do_remontu,25
1399,257354.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,37.57,apartamentowiec,pierwotny,do_wykonczenia,0
1400,209884.0,350.0,pelna_wlasnosc,5,1,pustak,miejskie,plastikowe,3.0,30.64,apartamentowiec,pierwotny,do_wykonczenia,0
1401,392148.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,3.0,59.87,apartamentowiec,pierwotny,do_wykonczenia,0
1402,275698.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,37.51,apartamentowiec,pierwotny,do_wykonczenia,0
1403,315000.0,390.0,pelna_wlasnosc,6,2,beton,miejskie,drewniane,3.0,41.0,blok,wtorny,do_zamieszkania,54
